condition_id;user_id;reco_type;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5;
4;60d88215cb2f2655d0e4c663;multistakeholder;1;5;337;Chicken and broccoli loaded fries mix;C;3;4.6;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;1;1;485;Bbq ribs with cheesy potatoes ;E;1;3.0;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;1;2;218;Tangy Beef over brown rice;B;4;3.0;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;1;3;264;Beef with fried rice and cauliflower;C;3;3.0;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;1;4;213;Crispy pork with quinoa, green beans & mushrooms;B;4;3.0;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;1;5;330;Tangy Pork belly over brown rice;C;3;3.0;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;2;1;160;Veal with barley, mushrooms & zucchini;B;4;2.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;2;2;522;Sesame Bbq ribs bowl with eggplant;E;1;2.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;2;3;171;Roasted Veal with celery & sweet potatoes;B;4;2.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;2;4;170;Veal with polenta, green beans, asparagus & sweet corn;B;4;2.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;2;5;541;Beef and buttered corn butter rice mix;E;1;2.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;3;1;507;Roasted ham in bbq sauce over loaded fries;E;1;1.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;3;2;586;Buttery Roasted ham with buttered corn & garlic butter noodles;E;1;1.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;3;3;512;Cheesy meatballs bowl with vegetables;E;1;1.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;3;4;269;Creamy Steak strips with fried onions & garlic butter noodles;C;3;1.8;
4;60fb51c7493e3f8a4c82833b;content_based_unbiased;3;5;299;Grilled Sausage with sweet corn & gnocchi;C;3;1.8;
4;60fb51c7493e3f8a4c82833b;multistakeholder;1;1;218;Tangy Beef over brown rice;B;4;4.4;
4;60fb51c7493e3f8a4c82833b;multistakeholder;1;2;213;Crispy pork with quinoa, green beans & mushrooms;B;4;4.4;
4;60fb51c7493e3f8a4c82833b;multistakeholder;1;3;232;Buttery Roasted ham over rice;B;4;4.4;
4;60fb51c7493e3f8a4c82833b;multistakeholder;1;4;20;Lamb over sweet potatoes;A;5;4.4;
4;60fb51c7493e3f8a4c82833b;multistakeholder;1;5;33;Meatballs with couscous & vegetables;A;5;4.4;
4;616829767ddec9e42886501d;content_based_unbiased;1;1;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;1;2;587;Sausage with fried rice & vegetables in creamy sauce;E;1;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;1;3;590;Crispy Veal over buttery mashed potatoes;E;1;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;1;4;383;Tangy Meatballs with buttered corn & fried rice;D;2;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;1;5;382;Pork belly in bbq sauce over cheesy potatoes;D;2;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;2;1;464;Crispy Beef over butter rice;D;2;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;2;2;430;Sausage and asparagus fried rice mix;D;2;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;2;3;595;Mediterranean Meatballs with squash & creamy pasta;E;1;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;2;4;541;Beef and buttered corn butter rice mix;E;1;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;2;5;450;Veal with butter rice, spinach & fried eggplant;D;2;1.6;
4;616829767ddec9e42886501d;content_based_unbiased;3;1;424;Smoky Pork belly over creamy pasta;D;2;1.8;
4;616829767ddec9e42886501d;content_based_unbiased;3;2;413;Veal with mac and cheese and tomatoes;D;2;1.8;
4;616829767ddec9e42886501d;content_based_unbiased;3;3;387;Roasted Veal bowl with caramelized onions;D;2;1.8;
4;616829767ddec9e42886501d;content_based_unbiased;3;4;508;Zesty Meatballs bowl with creamed spinach;E;1;1.8;
4;616829767ddec9e42886501d;content_based_unbiased;3;5;434;Herb Pork belly with creamed spinach & creamy pasta;D;2;1.8;
4;616829767ddec9e42886501d;multistakeholder;1;1;142;Meatballs polenta plate with cauliflower;B;4;3.2;
4;616829767ddec9e42886501d;multistakeholder;1;2;330;Tangy Pork belly over brown rice;C;3;3.2;
4;616829767ddec9e42886501d;multistakeholder;1;3;167;Grilled Meatballs over brown rice;B;4;3.2;
4;616829767ddec9e42886501d;multistakeholder;1;4;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;3.2;
4;616829767ddec9e42886501d;multistakeholder;1;5;264;Beef with fried rice and cauliflower;C;3;3.2;
4;61bb376140db417c1a138a3e;content_based_unbiased;1;1;225;Meatballs with bulgur, sweet corn, broccoli & onions;B;4;3.2;
4;61bb376140db417c1a138a3e;content_based_unbiased;1;2;260;Lamb bowl with rice & kale;C;3;3.2;
4;61bb376140db417c1a138a3e;content_based_unbiased;1;3;259;Lamb with quinoa, peas & zucchini;C;3;3.2;
4;61bb376140db417c1a138a3e;content_based_unbiased;1;4;350;Bbq ribs in basil sauce over butter rice;C;3;3.2;
4;61bb376140db417c1a138a3e;content_based_unbiased;1;5;254;Roasted ham with quinoa, sweet corn, cauliflower & bell peppers;C;3;3.2;
4;61bb376140db417c1a138a3e;content_based_unbiased;2;1;270;Lamb in pesto over polenta;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;2;2;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;2;3;332;Meatballs and eggplant polenta mix;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;2;4;274;Tangy Pork belly over quinoa;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;2;5;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;3;1;328;Cheesy lamb with fried rice, beetroot, sweet corn & onions;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;3;2;296;Lamb and fried eggplant cheesy potatoes mix;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;3;3;255;Meatballs in pesto over buttery mashed potatoes;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;3;4;314;Veal with couscous, kale, cauliflower & tomatoes;C;3;3.0;
4;61bb376140db417c1a138a3e;content_based_unbiased;3;5;306;Roasted ham and cauliflower udon noodles mix;C;3;3.0;
4;61bb376140db417c1a138a3e;multistakeholder;1;1;225;Meatballs with bulgur, sweet corn, broccoli & onions;B;4;4.8;
4;61bb376140db417c1a138a3e;multistakeholder;1;2;76;Meatballs over wild rice;A;5;4.8;
4;61bb376140db417c1a138a3e;multistakeholder;1;3;90;Roasted ham over polenta;A;5;4.8;
4;61bb376140db417c1a138a3e;multistakeholder;1;4;68;Roasted ham with bulgur & vegetables;A;5;4.8;
4;61bb376140db417c1a138a3e;multistakeholder;1;5;33;Meatballs with couscous & vegetables;A;5;4.8;
4;62360942dc55d9a6806237c7;content_based_unbiased;1;1;264;Beef with fried rice and cauliflower;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;1;2;330;Tangy Pork belly over brown rice;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;1;3;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;1;4;259;Lamb with quinoa, peas & zucchini;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;1;5;254;Roasted ham with quinoa, sweet corn, cauliflower & bell peppers;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;2;1;270;Lamb in pesto over polenta;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;2;2;356;Herb Veal over polenta;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;2;3;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;2;4;332;Meatballs and eggplant polenta mix;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;2;5;274;Tangy Pork belly over quinoa;C;3;3.0;
4;62360942dc55d9a6806237c7;content_based_unbiased;3;1;131;Crispy Pork with green beans & brown rice;B;4;3.2;
4;62360942dc55d9a6806237c7;content_based_unbiased;3;2;359;Pork with pasta and fried eggplant;C;3;3.2;
4;62360942dc55d9a6806237c7;content_based_unbiased;3;3;314;Veal with couscous, kale, cauliflower & tomatoes;C;3;3.2;
4;62360942dc55d9a6806237c7;content_based_unbiased;3;4;296;Lamb and fried eggplant cheesy potatoes mix;C;3;3.2;
4;62360942dc55d9a6806237c7;content_based_unbiased;3;5;272;rispy sausage with wild rice, cauliflower & tomatoes;C;3;3.2;
4;62360942dc55d9a6806237c7;multistakeholder;1;1;76;Meatballs over wild rice;A;5;4.8;
4;62360942dc55d9a6806237c7;multistakeholder;1;2;68;Roasted ham with bulgur & vegetables;A;5;4.8;
4;62360942dc55d9a6806237c7;multistakeholder;1;3;109;Steak strips with rice, celery, onions & eggplant;A;5;4.8;
4;62360942dc55d9a6806237c7;multistakeholder;1;4;213;Crispy pork with quinoa, green beans & mushrooms;B;4;4.8;
4;62360942dc55d9a6806237c7;multistakeholder;1;5;33;Meatballs with couscous & vegetables;A;5;4.8;
4;62c4590804317dc197ecbe8a;content_based_unbiased;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0;
4;62c4590804317dc197ecbe8a;content_based_unbiased;1;2;337;Chicken and broccoli loaded fries mix;C;3;3.0;
4;62c4590804317dc197ecbe8a;content_based_unbiased;1;3;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0;
4;62c4590804317dc197ecbe8a;content_based_unbiased;1;4;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0;
4;62c4590804317dc197ecbe8a;content_based_unbiased;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0;
4;62c4590804317dc197ecbe8a;content_based_unbiased;2;1;270;Lamb in pesto over polenta;C;3;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;2;2;279;Duck brown rice plate with mushrooms;C;3;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;2;3;92;Lamb in basil sauce over udon noodles;A;5;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;2;4;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;2;5;356;Herb Veal over polenta;C;3;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;3;1;341;Buttery Turkey with bell peppers & bulgur;C;3;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;3;2;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;3;3;320;Shrimp tempura with couscous and bell peppers;C;3;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;3;4;303;Duck with potatoes and zucchini;C;3;3.4;
4;62c4590804317dc197ecbe8a;content_based_unbiased;3;5;107;Beef with bulgur, sweet corn & peas;A;5;3.4;
4;62c4590804317dc197ecbe8a;multistakeholder;1;1;76;Meatballs over wild rice;A;5;5.0;
4;62c4590804317dc197ecbe8a;multistakeholder;1;2;68;Roasted ham with bulgur & vegetables;A;5;5.0;
4;62c4590804317dc197ecbe8a;multistakeholder;1;3;13;Veal barley plate with onions;A;5;5.0;
4;62c4590804317dc197ecbe8a;multistakeholder;1;4;33;Meatballs with couscous & vegetables;A;5;5.0;
4;62c4590804317dc197ecbe8a;multistakeholder;1;5;109;Steak strips with rice, celery, onions & eggplant;A;5;5.0;
4;62da6a553aaca6fffb50307f;content_based_unbiased;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.4;
4;62da6a553aaca6fffb50307f;content_based_unbiased;1;2;459;Shrimp loaded fries plate;D;2;1.4;
4;62da6a553aaca6fffb50307f;content_based_unbiased;1;3;380;Grilled Shrimp tempura bowl with squash;D;2;1.4;
4;62da6a553aaca6fffb50307f;content_based_unbiased;1;4;578;Shrimp tempura over butter rice;E;1;1.4;
4;62da6a553aaca6fffb50307f;content_based_unbiased;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.4;
4;62da6a553aaca6fffb50307f;content_based_unbiased;2;1;510;Shrimp and zucchini cheesy potatoes mix;E;1;1.6;
4;62da6a553aaca6fffb50307f;content_based_unbiased;2;2;582;Shrimp and asparagus cheesy potatoes mix;E;1;1.6;
4;62da6a553aaca6fffb50307f;content_based_unbiased;2;3;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;1.6;
4;62da6a553aaca6fffb50307f;content_based_unbiased;2;4;520;Creamy calamari with pasta & vegetables;E;1;1.6;
4;62da6a553aaca6fffb50307f;content_based_unbiased;2;5;340;Tangy Shrimp tempura over butter rice;C;3;1.6;
4;62da6a553aaca6fffb50307f;content_based_unbiased;3;1;320;Shrimp tempura with couscous and bell peppers;C;3;2.0;
4;62da6a553aaca6fffb50307f;content_based_unbiased;3;2;467;Shrimp with loaded fries and fried eggplant;D;2;2.0;
4;62da6a553aaca6fffb50307f;content_based_unbiased;3;3;378;Crispy Shrimp over creamy pasta;D;2;2.0;
4;62da6a553aaca6fffb50307f;content_based_unbiased;3;4;496;Shrimp tempura cheesy potatoes plate ;E;1;2.0;
4;62da6a553aaca6fffb50307f;content_based_unbiased;3;5;439;Shrimp tempura & butter rice mix;D;2;2.0;
4;62da6a553aaca6fffb50307f;multistakeholder;1;1;72;Calamari in olive oil dressing over barley;A;5;3.8;
4;62da6a553aaca6fffb50307f;multistakeholder;1;2;459;Shrimp loaded fries plate;D;2;3.8;
4;62da6a553aaca6fffb50307f;multistakeholder;1;3;44;Mediterranean Shrimp over wild rice;A;5;3.8;
4;62da6a553aaca6fffb50307f;multistakeholder;1;4;380;Grilled Shrimp tempura bowl with squash;D;2;3.8;
4;62da6a553aaca6fffb50307f;multistakeholder;1;5;67;Quinoa bowl with shrimp tempura & lemon herb sauce;A;5;3.8;
4;63469c570cfe46f801523b66;content_based_unbiased;1;1;573;Crispy Trout bowl with squash;E;1;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;1;2;354;Chicken and bell peppers sweet potatoes mix;C;3;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;1;3;247;Chicken in soy sauce over creamy pasta;C;3;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;1;4;589;Creamy smoked turkey bowl with cabbage;E;1;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;1;5;345;Smoked turkey fried rice plate with peas;C;3;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;2;1;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;2;2;580;Buttery duck bowl with vegetables;E;1;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;2;3;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;2;4;279;Duck brown rice plate with mushrooms;C;3;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;2;5;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;2.2;
4;63469c570cfe46f801523b66;content_based_unbiased;3;1;482;Mackerel with cheesy potatoes and sweet corn;E;1;1.8;
4;63469c570cfe46f801523b66;content_based_unbiased;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;1.8;
4;63469c570cfe46f801523b66;content_based_unbiased;3;3;303;Duck with potatoes and zucchini;C;3;1.8;
4;63469c570cfe46f801523b66;content_based_unbiased;3;4;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.8;
4;63469c570cfe46f801523b66;content_based_unbiased;3;5;526;Trout in cream sauce over cheesy potatoes;E;1;1.8;
4;63469c570cfe46f801523b66;multistakeholder;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;3.8;
4;63469c570cfe46f801523b66;multistakeholder;1;2;165;Smoked turkey with polenta, tomatoes & cauliflower;B;4;3.8;
4;63469c570cfe46f801523b66;multistakeholder;1;3;229;Smoked turkey in tomato sauce over potatoes;B;4;3.8;
4;63469c570cfe46f801523b66;multistakeholder;1;4;230;Turkey with potatoes, leeks, squash & carrots;B;4;3.8;
4;63469c570cfe46f801523b66;multistakeholder;1;5;192;Duck in ginger soy glaze over wild rice;B;4;3.8;
4;63690a2fac1145493528cb9f;content_based_unbiased;1;1;538;Pork with buttery mashed potatoes and asparagus;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;1;2;587;Sausage with fried rice & vegetables in creamy sauce;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;1;3;590;Crispy Veal over buttery mashed potatoes;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;1;4;330;Tangy Pork belly over brown rice;C;3;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;1;5;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;2;1;595;Mediterranean Meatballs with squash & creamy pasta;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;2;2;522;Sesame Bbq ribs bowl with eggplant;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;2;3;491;Meatballs and loaded fries mix;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;2;4;430;Sausage and asparagus fried rice mix;D;2;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;2;5;461;Pork garlic butter noodles plate with zucchini;D;2;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;3;1;558;Meatballs & spicy mayo over cheesy potatoes;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;3;2;533;Steak strips and tomatoes fried rice mix;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;3;3;508;Zesty Meatballs bowl with creamed spinach;E;1;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;3;4;434;Herb Pork belly with creamed spinach & creamy pasta;D;2;1.4;
4;63690a2fac1145493528cb9f;content_based_unbiased;3;5;387;Roasted Veal bowl with caramelized onions;D;2;1.4;
4;63690a2fac1145493528cb9f;multistakeholder;1;1;330;Tangy Pork belly over brown rice;C;3;2.6;
4;63690a2fac1145493528cb9f;multistakeholder;1;2;358;Pork belly loaded fries plate with sweet corn;C;3;2.6;
4;63690a2fac1145493528cb9f;multistakeholder;1;3;538;Pork with buttery mashed potatoes and asparagus;E;1;2.6;
4;63690a2fac1145493528cb9f;multistakeholder;1;4;213;Crispy pork with quinoa, green beans & mushrooms;B;4;2.6;
4;63690a2fac1145493528cb9f;multistakeholder;1;5;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;2.6;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;1;2;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;1;3;578;Shrimp tempura over butter rice;E;1;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;1;4;563;Shrimp tempura with fried rice and squash;E;1;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;1;5;470;Shrimp with loaded fries & vegetables;D;2;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;2;1;582;Shrimp and asparagus cheesy potatoes mix;E;1;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;2;2;518;Grilled Shrimp bowl with mushrooms;E;1;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;2;3;510;Shrimp and zucchini cheesy potatoes mix;E;1;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;2;4;520;Creamy calamari with pasta & vegetables;E;1;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;2;5;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;1.2;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;3;1;496;Shrimp tempura cheesy potatoes plate ;E;1;1.6;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;3;2;545;Buttery Calamari over fried rice;E;1;1.6;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;3;3;455;Shrimp and buttered corn cheesy potatoes mix;D;2;1.6;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;3;4;467;Shrimp with loaded fries and fried eggplant;D;2;1.6;
4;6400e3c204aea7cb2894eb54;content_based_unbiased;3;5;439;Shrimp tempura & butter rice mix;D;2;1.6;
4;6400e3c204aea7cb2894eb54;multistakeholder;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;2.8;
4;6400e3c204aea7cb2894eb54;multistakeholder;1;2;470;Shrimp with loaded fries & vegetables;D;2;2.8;
4;6400e3c204aea7cb2894eb54;multistakeholder;1;3;44;Mediterranean Shrimp over wild rice;A;5;2.8;
4;6400e3c204aea7cb2894eb54;multistakeholder;1;4;564;Shrimp tempura and fried peppers butter rice mix;E;1;2.8;
4;6400e3c204aea7cb2894eb54;multistakeholder;1;5;67;Quinoa bowl with shrimp tempura & lemon herb sauce;A;5;2.8;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;1;1;373;Duck with loaded fries and bell peppers;D;2;1.8;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;1;2;589;Creamy smoked turkey bowl with cabbage;E;1;1.8;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;1;3;382;Pork belly in bbq sauce over cheesy potatoes;D;2;1.8;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;1;4;499;Sausage with mac and cheese and broccoli;E;1;1.8;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;1;5;337;Chicken and broccoli loaded fries mix;C;3;1.8;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;2;1;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;2;2;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;2;3;580;Buttery duck bowl with vegetables;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;2;4;491;Meatballs and loaded fries mix;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;2;5;540;Duck in spicy mayo over fried rice;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;3;2;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;3;3;507;Roasted ham in bbq sauce over loaded fries;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;3;4;512;Cheesy meatballs bowl with vegetables;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;content_based_unbiased;3;5;524;Sausage with garlic butter noodles & vegetables;E;1;1.0;
4;6400f15656e61ed1e8ff94f3;multistakeholder;1;1;373;Duck with loaded fries and bell peppers;D;2;3.4;
4;6400f15656e61ed1e8ff94f3;multistakeholder;1;2;141;Turkey with pasta, bell peppers & kale;B;4;3.4;
4;6400f15656e61ed1e8ff94f3;multistakeholder;1;3;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;3.4;
4;6400f15656e61ed1e8ff94f3;multistakeholder;1;4;337;Chicken and broccoli loaded fries mix;C;3;3.4;
4;6400f15656e61ed1e8ff94f3;multistakeholder;1;5;192;Duck in ginger soy glaze over wild rice;B;4;3.4;
4;6412414d0d4f6d18512b7714;content_based_unbiased;1;1;218;Tangy Beef over brown rice;B;4;2.8;
4;6412414d0d4f6d18512b7714;content_based_unbiased;1;2;348;Sausage over cheesy potatoes;C;3;2.8;
4;6412414d0d4f6d18512b7714;content_based_unbiased;1;3;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;2.8;
4;6412414d0d4f6d18512b7714;content_based_unbiased;1;4;264;Beef with fried rice and cauliflower;C;3;2.8;
4;6412414d0d4f6d18512b7714;content_based_unbiased;1;5;383;Tangy Meatballs with buttered corn & fried rice;D;2;2.8;
4;6412414d0d4f6d18512b7714;content_based_unbiased;2;1;160;Veal with barley, mushrooms & zucchini;B;4;3.4;
4;6412414d0d4f6d18512b7714;content_based_unbiased;2;2;170;Veal with polenta, green beans, asparagus & sweet corn;B;4;3.4;
4;6412414d0d4f6d18512b7714;content_based_unbiased;2;3;270;Lamb in pesto over polenta;C;3;3.4;
4;6412414d0d4f6d18512b7714;content_based_unbiased;2;4;402;Pork belly with garlic butter noodles and bell peppers;D;2;3.4;
4;6412414d0d4f6d18512b7714;content_based_unbiased;2;5;171;Roasted Veal with celery & sweet potatoes;B;4;3.4;
4;6412414d0d4f6d18512b7714;content_based_unbiased;3;1;269;Creamy Steak strips with fried onions & garlic butter noodles;C;3;2.6;
4;6412414d0d4f6d18512b7714;content_based_unbiased;3;2;131;Crispy Pork with green beans & brown rice;B;4;2.6;
4;6412414d0d4f6d18512b7714;content_based_unbiased;3;3;449;Pork bowl with creamy pasta & vegetables;D;2;2.6;
4;6412414d0d4f6d18512b7714;content_based_unbiased;3;4;446;Veal and spinach cheesy potatoes mix;D;2;2.6;
4;6412414d0d4f6d18512b7714;content_based_unbiased;3;5;438;Veal with garlic butter noodles, cauliflower, & eggplant ;D;2;2.6;
4;6412414d0d4f6d18512b7714;multistakeholder;1;1;13;Veal barley plate with onions;A;5;5.0;
4;6412414d0d4f6d18512b7714;multistakeholder;1;2;22;Beef in olive oil dressing over gnocchi;A;5;5.0;
4;6412414d0d4f6d18512b7714;multistakeholder;1;3;90;Roasted ham over polenta;A;5;5.0;
4;6412414d0d4f6d18512b7714;multistakeholder;1;4;68;Roasted ham with bulgur & vegetables;A;5;5.0;
4;6412414d0d4f6d18512b7714;multistakeholder;1;5;76;Meatballs over wild rice;A;5;5.0;
4;645bd48e67d52bbdcad03398;content_based_unbiased;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;1;2;373;Duck with loaded fries and bell peppers;D;2;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;1;3;552;Creamy chicken with butter rice & vegetables;E;1;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;1;4;377;Smoked turkey bowl with cabbage;D;2;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;1;5;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;2;1;540;Duck in spicy mayo over fried rice;E;1;1.2;
4;645bd48e67d52bbdcad03398;content_based_unbiased;2;2;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.2;
4;645bd48e67d52bbdcad03398;content_based_unbiased;2;3;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.2;
4;645bd48e67d52bbdcad03398;content_based_unbiased;2;4;580;Buttery duck bowl with vegetables;E;1;1.2;
4;645bd48e67d52bbdcad03398;content_based_unbiased;2;5;397;Turkey with loaded fries, leeks & creamed spinach;D;2;1.2;
